,Unnamed: 0,BusStopCode,Description,Latitude,Longitude,RoadName,planning_area
4113,4113,75081,Blk 831,1.34986941891093,103.93426738811777,Tampines Ave 3,TAMPINES
4114,4114,75089,Blk 827,1.34977145890473,103.93404731779178,Tampines Ave 3,TAMPINES
4115,4115,75099,Blk 897,1.34810640028821,103.93423427925954,Tampines St 81,TAMPINES
4116,4116,75101,Blk 880,1.3510996841346201,103.93150144928326,Tampines Ave 3,TAMPINES
4117,4117,75109,Blk 888,1.35115140327554,103.93102423699943,Tampines Ave 3,TAMPINES
4118,4118,75111,Blk 874A,1.35304499998303,103.93201333297846,Tampines St 84,TAMPINES
4119,4119,75121,Opp Darul Ghufran Mque,1.3559339205898602,103.93903255460285,Tampines Ave 5,TAMPINES
4120,4120,75129,Darul Ghufran Mque,1.35563642049496,103.9393652171196,Tampines Ave 5,TAMPINES
4121,4121,75131,Bet Blks 701/702,1.35594818346107,103.93709646027763,Tampines Ave 5,TAMPINES
4122,4122,75139,Blk 863,1.35563964372785,103.93612503756641,Tampines Ave 5,TAMPINES
4123,4123,75141,Blk 730,1.35625000000112,103.93377888890949,Tampines Ave 5,TAMPINES
4124,4124,75149,Blk 867A,1.35597194444127,103.93366388890492,Tampines Ave 5,TAMPINES
4125,4125,75151,Opp Blk 871A,1.35451781224143,103.93145206236656,Tampines Ave 8,TAMPINES
4126,4126,75159,Blk 874,1.3540511520672398,103.93146643451306,Tampines Ave 8,TAMPINES
4127,4127,75161,Blk 855,1.3532499714330302,103.93456070784657,Tampines St 83,TAMPINES
4128,4128,75169,Opp Blk 853,1.35327639994383,103.93440612457628,Tampines St 83,TAMPINES
4129,4129,75171,UWCSEA,1.3575,103.9313,Tampines Ave 5,TAMPINES
4130,4130,75179,Blk 871C,1.357,103.9317,Tampines Ave 5,TAMPINES
4131,4131,75201,Blk 835,1.3507850099230099,103.93353377368993,Tampines St 83,TAMPINES
4132,4132,75209,Blk 882A,1.3514500000017802,103.93361000002287,Tampines St 83,TAMPINES
4133,4133,75219,Blk 889,1.34971138040971,103.93215673184922,Tampines St 81,TAMPINES
4134,4134,75221,Opp Temasek Poly East G,1.34567355960876,103.93595044893452,Tampines Ave 1,TAMPINES
4135,4135,75229,Temasek Poly East G,1.34499782605889,103.93676608938836,Tampines Ave 1,TAMPINES
4136,4136,75231,Opp Temasek Poly,1.34707779444929,103.93265533979496,Tampines Ave 1,TAMPINES
4137,4137,75239,Temasek Poly,1.34675259898315,103.9325765583272,Tampines Ave 1,TAMPINES
4138,4138,75241,Opp Temasek Poly West G,1.34844803009871,103.92980219657612,Tampines Ave 1,TAMPINES
4139,4139,75249,Temasek Poly West G,1.34791499671757,103.93017010145029,Tampines Ave 1,TAMPINES
4140,4140,75251,Opp Tropica Condo,1.3494983330038,103.92783361101395,Tampines Ave 1,TAMPINES
4141,4141,75259,Tropica Condo,1.34913805600656,103.9279802780185,Tampines Ave 1,TAMPINES
4142,4142,75261,Bet Blks 710/713,1.35801998380195,103.93796778680796,Tampines Ave 6,TAMPINES
4143,4143,75269,Opp Blks 710/713,1.35917286418935,103.93814214622792,Tampines Ave 6,TAMPINES
4144,4144,75271,Blk 721,1.36024833439953,103.93601495043112,Tampines Ave 9,TAMPINES
4145,4145,75279,Opp Blk 721,1.3604749400553,103.93620400344062,Tampines Ave 9,TAMPINES
4146,4146,75281,Blk 742A,1.36022789260467,103.93363809095122,Tampines Ave 9,TAMPINES
4147,4147,75289,Opp Blks 741/742,1.3604566720231202,103.93331674675824,Tampines Ave 9,TAMPINES
4148,4148,75291,Aft Tampines Ave 9,1.36149182194897,103.93076720725306,Tampines Ave 10,TAMPINES
4149,4149,75299,Bef Tampines Ave 9,1.36239101738996,103.93106617032824,Tampines Ave 10,TAMPINES
4150,4150,75311,Tampines Dormitory,1.36707803417357,103.93078207971784,Tampines Ave 10,TAMPINES
4151,4151,75319,Opp Tampines Dormitory,1.3672080555600101,103.93106194445039,Tampines Ave 10,TAMPINES
4152,4152,75329,Poi Ching Pr Sch,1.35775471736024,103.93627195175705,Tampines St 71,TAMPINES
4153,4153,75339,Blk 734,1.35846309875614,103.93415212517195,Tampines St 71,TAMPINES
4154,4154,75341,Opp The Clearwater Condo,1.33832204097015,103.933861255669,Bedok Reservoir Rd,BEDOK
4155,4155,75349,The Clearwater Condo,1.33811824869625,103.93395781514981,Bedok Reservoir Rd,BEDOK
4156,4156,75351,Bef TPE,1.37364163782281,103.93077504302,Tampines Ave 10,TAMPINES
4157,4157,75359,Aft TPE,1.3743865002245501,103.93147946559002,Tampines Ave 10,PAYA LEBAR
4158,4158,75361,Bef Tampines Ind Ave 5,1.3706441545827999,103.93030234430374,Tampines Ave 10,PAYA LEBAR
4159,4159,75369,Opp HNS Micro Siltronic,1.37079630405212,103.93056528604264,Tampines Ave 10,TAMPINES
4160,4160,75371,Aft Tampines Ave 5,1.35909826524265,103.93052373888253,Tampines Ave 10,TAMPINES
4161,4161,75379,Bef Tampines Ave 5,1.3594300230695302,103.9309897702735,Tampines Ave 10,TAMPINES
4162,4162,75381,T5@TAMPINES,1.3731888890000001,103.9266,Tampines Ind Ave 5,PAYA LEBAR
4163,4163,75391,OPP SILTRONIC,1.37507,103.9213,Tampines Ind Ave 5,PAYA LEBAR
4164,4164,75401,AFT TAMPINES AVE 1,1.3517582770335002,103.92671414169044,Tampines Ave 10,TAMPINES
4165,4165,75409,THE SANTORINI,1.35220181029011,103.92724068972522,Tampines Ave 10,PAYA LEBAR
4166,4166,75411,BEF TAMPINES FIRE STN,1.35607656836954,103.92905500001905,Tampines Ave 10,PAYA LEBAR
4167,4167,75419,AFT TAMPINES AVE 5,1.3557583154791901,103.92918587034407,Tampines Ave 10,PAYA LEBAR
4168,4168,75461,Reebonz Bldg,1.3659135426684499,103.93360116833266,Tampines Avenue 11,TAMPINES
4169,4169,75469,Opp Reebonz Bldg,1.3662688889108898,103.93315812393162,Tampines Avenue 11,TAMPINES
4170,4170,75471,Blk 602B,1.3615980559999998,103.93794079999999,Tampines Ave 6,TAMPINES
4171,4171,75479,Blk 619A,1.361776111,103.93818890000001,Tampines Ave 6,TAMPINES
4172,4172,75481,Blk 609D,1.363804,103.93794,Tampines Ave 6,TAMPINES
4173,4173,75489,Opp Blk 609D,1.363941111,103.93816890000001,Tampines Ave 6,TAMPINES
4174,4174,75491,Blk 614,1.365746,103.936676,Tampines Ave 6,TAMPINES
4175,4175,75499,Opp Blk 614,1.366074,103.936768,Tampines Ave 6,TAMPINES
4176,4176,76031,TAMPINES EAST STN EXIT B,1.35507956918888,103.95529781026742,Tampines Ave 2,TAMPINES
4177,4177,76039,TAMPINES EAST STN EXIT C,1.35506418976437,103.95554981026442,Tampines Ave 2,TAMPINES
4178,4178,76041,BLK 842C,1.3512217846177301,103.93650690002208,Tampines St 82,TAMPINES
4179,4179,76049,OPP BLK 842C,1.3511825234573898,103.93633200959248,Tampines St 82,TAMPINES
4180,4180,76051,Our Tampines Hub,1.35313809279079,103.9412639409046,Tampines Ave 5,TAMPINES
4181,4181,76059,Opp Our Tampines Hub,1.35296163572491,103.94165154852794,Tampines Ave 5,TAMPINES
4182,4182,76061,Blk 938,1.3482019444416002,103.94189805552269,Tampines Ave 5,TAMPINES
4183,4183,76069,Blk 147,1.34875342114003,103.94208629087404,Tampines Ave 5,TAMPINES
4184,4184,76071,Blk 141,1.34802638899143,103.94517805600674,Tampines Ave 2,TAMPINES
4185,4185,76079,Blk 101,1.34794388891649,103.94563500000055,Tampines Ave 2,TAMPINES
4186,4186,76081,Opp The Holy Trinity Ch,1.34950194446778,103.94932305553937,Tampines Ave 2,TAMPINES
4187,4187,76089,The Holy Trinity Ch,1.3491680555371397,103.94923388889872,Tampines Ave 2,TAMPINES
4188,4188,76091,Blk 206,1.35071636446812,103.95275166965992,Tampines Ave 2,TAMPINES
4189,4189,76099,Blk 285,1.3502635950262298,103.95249172187374,Tampines Ave 2,TAMPINES
4190,4190,76101,Tampines East CC,1.3530331555085502,103.95480210652737,Tampines Ave 2,TAMPINES
4191,4191,76109,Blk 302,1.35296639979416,103.9551184525466,Tampines Ave 2,TAMPINES
4192,4192,76111,Blk 945,1.3515745544694702,103.94023387732626,Tampines Ave 4,TAMPINES
4193,4193,76119,Opp Blk 945,1.35188664573357,103.94009028016606,Tampines Ave 4,TAMPINES
4194,4194,76121,Opp St. Hilda's Sec Sch,1.35003333718868,103.93817517168993,Tampines Ave 4,TAMPINES
4195,4195,76129,St. Hilda's Sec Sch,1.34988214931301,103.93791583710508,Tampines Ave 4,TAMPINES
4196,4196,76131,UOB Tampines Ctr,1.35184112001279,103.94254133694142,Tampines Ave 4,TAMPINES
4197,4197,76139,Opp Century Sq,1.35162691843499,103.94385009279505,Tampines Ave 4,TAMPINES
4198,4198,76141,Tampines Stn/Int,1.35366689109025,103.94609060451609,Tampines Ave 4,TAMPINES
4199,4199,76149,Opp Tampines Stn/Int,1.3537072852722098,103.94636710560509,Tampines Ave 4,TAMPINES
4200,4200,76151,Blk 237,1.3552629999999999,103.946998,Tampines St 21,TAMPINES
4201,4201,76159,Opp Blk 237,1.3551783173868301,103.94720149012322,Tampines St 21,TAMPINES
4202,4202,76161,Opp Blk 248,1.35258745876643,103.94758343695361,Tampines St 21,TAMPINES
4203,4203,76169,Blk 248,1.3524530559991002,103.9474516670289,Tampines St 21,TAMPINES
4204,4204,76171,Blk 266,1.3517794784479198,103.95042351024048,Tampines St 21,TAMPINES
4205,4205,76179,Opp Blk 266,1.35172938925372,103.95069571840817,Tampines St 21,TAMPINES
4206,4206,76181,Blk 216,1.35384110037439,103.9530802792327,Tampines St 23,TAMPINES
4207,4207,76189,Opp Blk 216,1.3537000000187,103.95279611102578,Tampines St 23,TAMPINES
4208,4208,76191,BLK 401,1.3569438864901,103.94477445426702,Tampines Ave 7,TAMPINES
4209,4209,76199,BLK 503,1.3566001633376799,103.94535428432116,Tampines Ave 7,TAMPINES
4210,4210,76201,Blk 423,1.35687499368341,103.9479674220669,Tampines Ave 7,TAMPINES
4211,4211,76209,Blk 233,1.35660332787929,103.94766913185744,Tampines Ave 7,TAMPINES
4212,4212,76211,Blk 449,1.3567466723788402,103.95100259167164,Tampines Ave 7,TAMPINES
4213,4213,76219,Blk 230E,1.35644168689504,103.95114418566536,Tampines Ave 7,TAMPINES
4214,4214,76221,TAMPINES EAST STN EXIT A,1.3563896244901001,103.95390226733991,Tampines Ave 7,TAMPINES
4215,4215,76229,OPP TAMPINES EAST STN,1.3561400105108898,103.95353851635838,Tampines Ave 7,TAMPINES
4216,4216,76231,Opp Blk 390,1.3566690895568503,103.95736200626966,Tampines Ave 7,TAMPINES
4217,4217,76239,Blk 390,1.3564927293972,103.9575482648125,Tampines Ave 7,TAMPINES
4218,4218,76241,Blk 497D,1.3584580274625802,103.95917058122039,Tampines Ave 7,TAMPINES
4219,4219,76249,Blk 370,1.3583663984915102,103.95947435534286,Tampines Ave 7,TAMPINES
4220,4220,76251,Blk 487B,1.3597082687310702,103.95823716945421,Tampines St 45,TAMPINES
4221,4221,76259,Opp Blk 487B,1.3596701584611397,103.95842446373794,Tampines St 45,TAMPINES
4222,4222,76261,Blk 489B,1.3616400563787698,103.95740032197719,Tampines St 45,TAMPINES
4223,4223,76269,Opp Blk 489A,1.36187820405808,103.95739818627865,Tampines St 45,TAMPINES
4224,4224,76271,Dunman Sec Sch,1.3618116718202902,103.95518343875231,Tampines St 45,TAMPINES
4225,4225,76279,Blk 491C,1.3618856073242,103.95504580030337,Tampines St 45,TAMPINES
4226,4226,76281,Junyuan Pr Sch,1.3475837378910402,103.93848632286071,Tampines Ave 4,TAMPINES
4227,4227,76289,Blk 801,1.34738728491099,103.93814569319092,Tampines Ave 4,TAMPINES
4228,4228,76291,Angsana Pr Sch,1.3488330441336,103.95120760822915,Tampines St 22,TAMPINES
4229,4229,76301,Blk 283,1.34907001187678,103.95354386528878,Tampines St 22,TAMPINES
4230,4230,76311,Blk 460,1.3579150150643302,103.95535655821823,Tampines Ave 9,TAMPINES
4231,4231,76319,Opp Blk 454,1.35765005311874,103.95558714864023,Tampines Ave 9,TAMPINES
4232,4232,76329,Blk 125,1.3464450166031399,103.94989623103628,Tampines St 11,TAMPINES
4233,4233,76339,Opp Tampines Changkat Cc,1.34547166699324,103.94698416699394,Tampines St 11,TAMPINES
4234,4234,76341,Blk 464,1.3597630510428402,103.95535006454477,Tampines Ave 9,TAMPINES
4235,4235,76349,Dunman Sec Sch,1.3603851367314,103.9555656910193,Tampines Ave 9,TAMPINES
4236,4236,76351,Blk 484,1.3621382235022699,103.95309131019368,Tampines Ave 9,TAMPINES
4237,4237,76359,Blk 493B,1.3620916807586296,103.95217875196943,Tampines Ave 9,TAMPINES
4238,4238,76361,Blk 430,1.36002524992852,103.95032266084809,Tampines Ave 9,TAMPINES
4239,4239,76369,Blk 496F,1.36025642698418,103.95022273065784,Tampines Ave 9,TAMPINES
4240,4240,76371,Blk 459,1.3585283946278501,103.95427534853701,Tampines St 42,TAMPINES
4241,4241,76391,Blk 418,1.35844376751138,103.947541136035,Tampines St 41,TAMPINES
4242,4242,76399,Blk 417,1.3586225675181,103.94723337005571,Tampines St 41,TAMPINES
4243,4243,76401,Blk 230B,1.35501333299594,103.95086166698832,Tampines St 21,TAMPINES
4244,4244,76409,Blk 259,1.3548467085389702,103.95079545155942,Tampines St 21,TAMPINES
4245,4245,76411,Ngee Ann Sec Sch,1.35385001382018,103.95742752062093,Tampines St 32,TAMPINES
4246,4246,76419,Blk 307A,1.3536624350018103,103.95648530342,Tampines St 32,TAMPINES
4247,4247,76421,Opp Blk 331,1.35384124345467,103.95987193850507,Tampines St 32,TAMPINES
4248,4248,76429,Blk 331,1.3536922206927202,103.95958900454652,Tampines St 32,TAMPINES
4249,4249,76431,BLK 333,1.353726389,103.9612131,Tampines St 33,TAMPINES
4250,4250,76439,Blk 351,1.3528816670258101,103.96260527798988,Tampines St 33,TAMPINES
4251,4251,76441,OPP BLK 345,1.35219503409437,103.96105194447786,Tampines St 33,TAMPINES
4252,4252,76449,Blk 343,1.3520750824959697,103.96113006140774,Tampines St 33,TAMPINES
4253,4253,76451,BLK 324,1.35220340979899,103.95928609997816,Tampines St 33,TAMPINES
4254,4254,76459,Blk 323,1.3520800308096101,103.95873194771904,Tampines St 33,TAMPINES
4255,4255,76461,Eden Condo,1.35610972200156,103.95981833302022,Tampines St 34,TAMPINES
4256,4256,76469,East Spring Sec Sch,1.35630339357193,103.95985048163843,Tampines St 34,TAMPINES
4257,4257,76471,BLK 444,1.35855302099722,103.95134500001934,Tampines St 42,TAMPINES
4258,4258,76511,THE TAMPINES TRILLIANT,1.3594072886424602,103.93942626783013,Tampines Concourse,TAMPINES
4259,4259,76519,BET BLKS 524B/523D,1.35920624506603,103.9392187010135,Tampines Concourse,TAMPINES
4260,4260,76521,OPP BLK 519A,1.357468889,103.940775,Tampines Concourse,TAMPINES
4261,4261,76529,BLK 519A,1.3575288890000001,103.9405089,Tampines Concourse,TAMPINES
4262,4262,76541,Citylife@ Tampines,1.3602318002136697,103.94053134805151,Tampines Ave 9,TAMPINES
4263,4263,76549,Opp Citylife@ Tampines,1.3604278704903998,103.94061354425413,Tampines Ave 9,TAMPINES
4264,4264,76551,TAMPINES STN EXIT D,1.355401,103.943599,Tampines Ctrl 1,TAMPINES
4265,4265,76559,AFT TAMPINES STN EXIT E,1.355625,103.943569,Tampines Ctrl 1,TAMPINES
4266,4266,77009,Pasir Ris Int,1.3737224021188,103.95021243108013,Pasir Ris Dr 3,PASIR RIS
4267,4267,77011,Opp Blk 515,1.37376489998905,103.9426659000156,Pasir Ris Dr 1,PASIR RIS
4268,4268,77019,Blk 515,1.3737108000359,103.94351079998545,Pasir Ris Dr 1,PASIR RIS
4269,4269,77021,Opp Blk 571,1.3726630000055,103.94557280001844,Pasir Ris Dr 1,PASIR RIS
4270,4270,77029,Blk 571,1.37274960000662,103.94597779999948,Pasir Ris Dr 1,PASIR RIS
4271,4271,77031,Blk 528C/Pasir Ris Stn,1.3711633707100201,103.94838105732451,Pasir Ris Dr 1,PASIR RIS
4272,4272,77039,Bef Pasir Ris Stn,1.37159118708865,103.94834855629752,Pasir Ris Dr 1,PASIR RIS
4273,4273,77041,Blk 541,1.36944854648197,103.9513045010008,Pasir Ris Dr 1,PASIR RIS
4274,4274,77049,Pasir Ris Town Pk,1.36963556960047,103.95158314847572,Pasir Ris Dr 1,PASIR RIS
4275,4275,77051,Blk 115,1.36908504460753,103.95508527984948,Pasir Ris Dr 1,PASIR RIS
4276,4276,77059,Blk 425,1.36936138996292,103.95506338293472,Pasir Ris Dr 1,PASIR RIS
4277,4277,77061,Ris Grandeur,1.3737721680653199,103.94041320097695,Elias Rd,PASIR RIS
4278,4278,77069,Opp Ris Grandeur,1.37414972830656,103.94081177255107,Elias Rd,PASIR RIS
4279,4279,77071,Blk 633,1.37810945408117,103.94127900809488,Elias Rd,PASIR RIS
4280,4280,77079,Elias Mall,1.37728664750339,103.9414525517035,Elias Rd,PASIR RIS
4281,4281,77081,Aft Pasir Ris Dr 3,1.3802699838686698,103.94265250854714,Elias Rd,PASIR RIS
4282,4282,77089,Bef Pasir Ris Dr 3,1.38005668836989,103.94268648703421,Elias Rd,PASIR RIS
4283,4283,77091,AFT PASIR RIS AVE,1.3804263783514898,103.94547139015036,Elias Rd,PASIR RIS
4284,4284,77099,Bef Pasir Ris Ave,1.3804213890314099,103.94637916697368,Elias Rd,PASIR RIS
4285,4285,77101,Bef Pasir Ris Rd,1.38073471255879,103.94825183881291,Elias Rd,PASIR RIS
4286,4286,77109,Aft Pasir Ris Rd,1.3805263866174,103.94826215873829,Elias Rd,PASIR RIS
4287,4287,77111,Bef Pasir Ris Way,1.38219835929252,103.94638094436415,Pasir Ris Rd,PASIR RIS
4288,4288,77119,Aft Pasir Ris Way,1.38222775917912,103.94657905489993,Pasir Ris Rd,PASIR RIS
4289,4289,77129,Opp Unit 104,1.3839630477909601,103.94374627572016,Pasir Ris Rd,PASIR RIS
4290,4290,77131,Blk 502,1.3755835643888,103.94652128223,Pasir Ris St 52,PASIR RIS
4291,4291,77139,Blk 582,1.3751808931961202,103.94649798163485,Pasir Ris St 52,PASIR RIS
4292,4292,77141,Blk 519,1.37380309020358,103.9452981948771,Pasir Ris St 52,PASIR RIS
4293,4293,77161,Blk 741,1.37752492323898,103.93657565115058,Pasir Ris Dr 10,PASIR RIS
4294,4294,77169,Opp Blk 742,1.37694324707892,103.9363320444146,Pasir Ris Dr 10,PASIR RIS
4295,4295,77171,Aft Pasir Ris Stn Exit A,1.37276133738912,103.95064755544978,Pasir Ris Ctrl,PASIR RIS
4296,4296,77179,Pasir Ris Town Pk,1.37254332490473,103.95081255052568,Pasir Ris Ctrl,PASIR RIS
4297,4297,77181,Blk 638,1.37591147273628,103.94109934608323,Elias Rd,PASIR RIS
4298,4298,77189,Blk 613,1.3755564005293999,103.9412491011933,Elias Rd,PASIR RIS
4299,4299,77191,Blk 500A,1.3765480760648603,103.94602815996555,Pasir Ris Dr 3,PASIR RIS
4300,4300,77199,Opp Blk 500A,1.3770780313245499,103.94566567184114,Pasir Ris Dr 3,PASIR RIS
4301,4301,77201,Pasir Ris Elias CC,1.3786400117653603,103.94276350247948,Pasir Ris Dr 3,PASIR RIS
4302,4302,77209,Opp Pasir Ris Elias CC,1.37902915784394,103.94271591238348,Pasir Ris Dr 3,PASIR RIS
4303,4303,77211,Blk 626,1.37999169580419,103.94094544562029,Pasir Ris Dr 3,PASIR RIS
4304,4304,77219,Opp Blk 626,1.3805766269448998,103.94064766803564,Pasir Ris Dr 3,PASIR RIS
4305,4305,77221,Blk 651,1.37954502345926,103.93830035527516,Pasir Ris Dr 10,PASIR RIS
4306,4306,77231,Tampines Meridian Jc,1.37670503142246,103.93844026085439,Pasir Ris Dr 1,PASIR RIS
4307,4307,77239,Blk 643,1.3774183075792399,103.93793201117523,Pasir Ris Dr 1,PASIR RIS
4308,4308,77241,Opp Blk 640,1.3753133148750702,103.940272636011,Pasir Ris Dr 1,PASIR RIS
4309,4309,77249,Blk 640,1.3759943950729498,103.939861116152,Pasir Ris Dr 1,PASIR RIS
4310,4310,77251,Blk 713,1.38223834152443,103.93864433688064,Pasir Ris Dr 3,PASIR RIS
4311,4311,77259,Opp Blk 713,1.3827163599648002,103.93855855739126,Pasir Ris Dr 3,PASIR RIS
4312,4312,77261,Blk 717,1.38285811735056,103.93615875590505,Pasir Ris Dr 12,PASIR RIS
4313,4313,77269,Opp Blk 717,1.3828933744462402,103.9357870042478,Pasir Ris Dr 12,PASIR RIS
4314,4314,77271,Aft Pasir Ris St 72,1.38058998439068,103.9349613837619,Pasir Ris Dr 12,PASIR RIS
4315,4315,77279,Aft Pasir Ris Ind Dr 1,1.38079641020594,103.9346621770568,Pasir Ris Dr 12,PASIR RIS
4316,4316,77281,Blk 740,1.37837166677052,103.93618729229593,Pasir Ris Dr 1,PASIR RIS
4317,4317,77289,Blk 738,1.3788975995099597,103.93596534133928,Pasir Ris Dr 1,PASIR RIS
4318,4318,77291,Blk 753,1.3774627907318702,103.93476034022859,Pasir Ris St 71,PASIR RIS
4319,4319,77301,Blk 778,1.37419765728407,103.93864478052231,Pasir Ris St 71,PASIR RIS
4320,4320,77309,Opp Blk 778,1.37437639672106,103.93874482147837,Pasir Ris St 71,PASIR RIS
4321,4321,77311,Bet Blks 771/772,1.37581953068998,103.93686532971701,Pasir Ris St 71,PASIR RIS
4322,4322,77319,Opp Blks 771/772,1.37554666701554,103.93754166696732,Pasir Ris St 71,PASIR RIS
4323,4323,77321,Aft Pasir Ris St 53,1.37313477197799,103.94802646457005,Pasir Ris Ctrl,PASIR RIS
4324,4324,77329,Bef Pasir Ris St 53,1.3728311768785502,103.94765867700548,Pasir Ris Ctrl,PASIR RIS
4325,4325,77331,Blk 747A,1.3782973982978999,103.93338764757787,Pasir Ris Dr 12,PASIR RIS
4326,4326,77339,Aft TPE,1.3780301775266999,103.93278653475954,Pasir Ris Dr 12,PASIR RIS
4327,4327,77341,Opp Blk 569,1.36973888889645,103.94849805552538,Pasir Ris St 51,PASIR RIS
4328,4328,77349,Blk 569,1.3700078367550803,103.9487423790568,Pasir Ris St 51,PASIR RIS
4329,4329,77351,Blk 562,1.36789609661968,103.95008847029644,Pasir Ris St 51,PASIR RIS
4330,4330,77359,Blk 564,1.36808803474125,103.95001861343128,Pasir Ris St 51,PASIR RIS
4331,4331,77361,Blk 555,1.36800665136778,103.95173655442386,Pasir Ris St 51,PASIR RIS
4332,4332,77369,Opp Blk 555,1.3683666612619299,103.95166401714876,Pasir Ris St 51,PASIR RIS
4333,4333,77371,Aft Pasir Ris Dr 3,1.37460778462857,103.94821000003118,Pasir Ris Dr 8,PASIR RIS
4334,4334,77379,Bef Pasir Ris Dr 3,1.3746888677703601,103.94801300636185,Pasir Ris Dr 8,PASIR RIS
4335,4335,78049,Blk 612,1.3744627816256,103.94180578126524,Pasir Ris Dr 1,PASIR RIS
4336,4336,78051,Blk 197,1.36625310810093,103.96118122599651,Pasir Ris Dr 1,PASIR RIS
4337,4337,78059,Blk 210,1.3667760679995502,103.96113744871693,Pasir Ris Dr 1,PASIR RIS
4338,4338,78061,Blk 104,1.36824361151738,103.95848117561664,Pasir Ris Dr 1,PASIR RIS
4339,4339,78069,Blk 442,1.3686916847081299,103.95815838787027,Pasir Ris Dr 1,PASIR RIS
4340,4340,78071,Blk 446,1.3703116316049497,103.95718010428234,Pasir Ris Dr 6,PASIR RIS
4341,4341,78079,Blk 429,1.36995048419615,103.95691414168428,Pasir Ris Dr 6,PASIR RIS
4342,4342,78081,Blk 467,1.3736880349852498,103.95635599319584,Pasir Ris Dr 6,PASIR RIS
4343,4343,78089,Blk 405,1.37361141865113,103.95608873577848,Pasir Ris Dr 6,PASIR RIS
4344,4344,78091,Opp Downtown East,1.3768161785850501,103.95624713617742,Pasir Ris Cl,PASIR RIS
4345,4345,78099,Aft Loyang Gdns,1.37740660071471,103.95708795238238,Jln Loyang Besar,PASIR RIS
4346,4346,78101,Opp Downtown East,1.37506644391944,103.95404801695993,Pasir Ris Dr 3,PASIR RIS
4347,4347,78109,Downtown East,1.3753332268790501,103.9538814204936,Pasir Ris Dr 3,PASIR RIS
4348,4348,78111,Blk 479,1.37545781179514,103.95798631897794,Pasir Ris Dr 3,PASIR RIS
4349,4349,78119,Opp Blk 479,1.37568000002841,103.95796611110237,Pasir Ris Dr 3,PASIR RIS
4350,4350,78121,Bet Blks 232/233,1.37485968829133,103.96200053620822,Pasir Ris Dr 3,PASIR RIS
4351,4351,78129,Opp Blk 233,1.37513135750693,103.9621203385503,Pasir Ris Dr 3,PASIR RIS
4352,4352,78131,Pasir Ris Pr Sch,1.37308472383764,103.9637271722912,Pasir Ris Dr 3,PASIR RIS
4353,4353,78139,Opp Pasir Ris Pr Sch,1.37321804486777,103.96398855583759,Pasir Ris Dr 3,PASIR RIS
4354,4354,78141,Greenview Sec Sch,1.3700588986895401,103.96366520875914,Pasir Ris Dr 3,PASIR RIS
4355,4355,78149,Opp Greenview Sec Sch,1.36970105283111,103.96411887211588,Pasir Ris Dr 3,PASIR RIS
4356,4356,78151,Blk 230,1.3723949631605699,103.96078021168164,Pasir Ris Dr 4,PASIR RIS
4357,4357,78159,Opp Blk 230,1.3724647390437499,103.960537783034,Pasir Ris Dr 4,PASIR RIS
4358,4358,78161,Blk 216,1.3690049974511298,103.96052175997124,Pasir Ris Dr 4,PASIR RIS
4359,4359,78169,Opp Blk 216,1.36906973013181,103.96024801184656,Pasir Ris Dr 4,PASIR RIS
4360,4360,78171,Blk 108,1.36780002450028,103.95673805301494,Pasir Ris St 11,PASIR RIS
4361,4361,78179,Opp Blk 108,1.3676700000000002,103.95648,Pasir Ris St 11,PASIR RIS
4362,4362,78181,Bef Blk 187,1.36476141959655,103.95905802330992,Pasir Ris St 11,PASIR RIS
4363,4363,78189,Opp Opp Blk 187,1.3646,103.95896,Pasir Ris St 11,PASIR RIS
4364,4364,78191,Aft Blk 182,1.36488943048941,103.96176906896964,Pasir Ris St 11,PASIR RIS
4365,4365,78199,Opp White Sands Pri Sch,1.36477,103.96189,Pasir Ris St 11,PASIR RIS
4366,4366,78201,Opp Blk 242,1.3713468916663603,103.96205663680763,Pasir Ris St 21,PASIR RIS
4367,4367,78209,Blk 242,1.3713650312338002,103.9622141883918,Pasir Ris St 21,PASIR RIS
4368,4368,78211,Blk 204,1.3679025593985101,103.96243675215658,Pasir Ris St 21,PASIR RIS
4369,4369,78219,Opp Blk 204,1.36725694472542,103.96327818546207,Pasir Ris St 21,PASIR RIS
4370,4370,78221,Blk 231A CP,1.3741751770922899,103.96122560227602,Pasir Ris Dr 4,PASIR RIS
4371,4371,78229,Blk 485,1.37411139885456,103.96093853137384,Pasir Ris Dr 4,PASIR RIS
4372,4372,78231,Opp Blk 482,1.373443032341,103.95986036196571,Pasir Ris St 41,PASIR RIS
4373,4373,78241,Bet Blks 453/454,1.37211000864374,103.95765320446607,Pasir Ris St 41,PASIR RIS
4374,4374,78251,Lighthouse,1.3782409054117097,103.95955222420972,Jln Loyang Besar,PASIR RIS
4375,4375,78259,Opp Lighthouse,1.37802115263457,103.95936584739643,Jln Loyang Besar,PASIR RIS
4376,4376,78261,Opp Ripple Bay,1.3786583108147201,103.96061743837791,Jln Loyang Besar,PASIR RIS
4377,4377,78269,Ripple Bay,1.3786187539873302,103.96096176266686,Jln Loyang Besar,PASIR RIS
4378,4378,78271,Casa Pasir Ris,1.37922254801698,103.96383348445823,Jln Loyang Besar,PASIR RIS
4379,4379,78279,Opp Loyang Townhse,1.3792356774446597,103.96426677704832,Jln Loyang Besar,PASIR RIS
